name,ph_seq,ph_dur
4_zgz_29,SP x i ang ing z i zh u ei zh e g u ang m eng i ou AP,0.460862 0.4975 0.0125 0.01 0.28 0.14 0.265 0.105 0.04 0.3125 0.0875 0.11 0.12 0.04 0.26 0.12 0.56 0.01 0.055 0.34194
4_wzdssl_18,d i an h ua x i ang q i l e SP AP,0.12 0.01 0.2675 0.1425 0.2875 0.3225 0.01 0.04 0.19 0.27 0.12 0.72 0.395 0.35581
4_ckyg_25,j i m o AP zh u ch eng i d ao u ei q i ang SP,0.11 0.15 0.09 0.215 0.3325 0.1125 0.32 0.18 0.36 0.21 0.14 0.75 0.01 0.03 0.15 0.01 0.17 0.565162
4_zgz_34,SP i ou d e ai x i ang d a v SP p ang t uo AP SP,0.47737 0.01 0.02 0.12 0.4075 0.2225 0.31 0.01 0.19 0.07 0.27 0.275 0.115 0.24 0.04 0.15 0.425 0.39737 0.190159
4_htdst_0,SP p ao g uo k uai h ong d eng d e l u k ou SP,0.205 0.105 0.02 0.09 0.08 0.16 0.2575 0.1425 0.26 0.09 0.28 0.09 0.23 0.15 0.19 0.24 0.71 0.676626
4_zgz_43,SP q ve i r an SP AP x i ang x in c ai h SP,0.103764 0.22 0.1975 0.3425 0.12 1.53 0.11 0.23 0.43 0.01 0.02 0.23 0.15 0.21 0.24 1.18 0.16706
4_yyzbs_6,SP i ou i zh ong b ei sh ang SP AP SP,0.48 0.01 0.01 0.24 0.21 1.03 0.08 0.18 0.24 0.545 0.195 0.375 0.325549
4_jd_13,s u ei r an uo ie SP h ai p a SP AP SP,0.4575 0.0125 0.01 0.22 0.47 0.59 0.075 0.045 0.11 0.3 0.2 0.625 0.31 0.35987 0.220612
4_yj_21,SP uo m en ie c eng z ai ai q ing l i sh ou sh ang h ai SP AP,0.07 0.2375 0.1025 0.3275 0.1825 0.21 0.44 0.14 0.07 0.42 0.2 0.15 0.19 0.14 0.16 0.17 0.18 0.42 0.2 0.68 0.095 0.41631
4_jd_10,x in zh ong sh i q ing ch u d e i ou i t i an SP AP,0.23 0.17 0.08 0.17 0.1775 0.0325 0.21 0.28 0.2 0.3 0.14 0.45 0.02 0.21 0.15 0.21 0.02 0.78 0.165 0.32394
4_trhxn_18,SP u ei h e uo m en AP h ai sh i i ao,0.434649 0.02 0.07 0.15 0.1 0.2075 0.1325 0.705 0.285 0.08 0.09 0.15 0.12 0.02 0.18844
4_jd_31,d eng zh e d u ei f ang x i an sh uo AP x i ang f en k ai d e l i i ou SP AP,0.07 0.15 0.09 0.11 0.2175 0.0125 0.02 0.17 0.25 0.35 0.01 0.05 0.19 0.46 0.36 0.23 0.01 0.02 0.15 0.33 0.18 0.3 0.14 0.41 0.08 2.62 0.01 0.065 0.21 0.14219
4_ckyg_28,SP uo SP i zh i d ou z ai l i ou l ang SP,0.07 0.175 0.145 0.3175 0.1325 0.32 0.12 0.34 0.13 0.19 0.57 0.01 0.02 0.11 0.36863 0.390816
4_ycjh_33,sh i j ie h ai x i ao SP uo SP p ei n i q v d ao t i an ia h ai j i ao SP AP SP,0.2 0.2575 0.0925 0.19 0.15 0.23 0.19 0.01 0.325 0.295 0.25 0.11 0.03 0.22 0.12 0.22 0.19 0.16 0.11 0.22 0.18 0.02 0.01 0.51 0.14 0.26 0.13 0.01 0.605 0.195 0.45369 0.29356
4_wzdssl_6,d i an h ua x i ang q i l e SP AP SP,0.15 0.02 0.2575 0.1425 0.2675 0.3825 0.01 0.01 0.19 0.24 0.13 0.785 0.37 0.32 0.218231
4_jd_27,SP z en m e sh uo d ou m ei i ou j i ou SP,0.359819 0.17 0.06 0.14 0.12 0.16 0.05 0.17 0.23 0.16 0.69 0.01 0.02 0.2 0.05 0.695 0.767
4_jd_40,sh ei h ai j i d e sh i sh ei x i an sh uo SP AP SP,0.31 0.32 0.18 0.3 0.22 0.4 0.07 0.11 0.5 0.04 0.21 0.25 0.51 0.01 0.03 0.24 0.485 0.085 0.395 0.276808
4_nbzdds_4,SP uo f ei x ing SP AP,0.667755 0.02 0.21 0.49 0.22 0.515 0.085 0.22981
4_yhys_11,SP q i sh i uo g uo d e SP AP h ai k e i SP AP SP,0.344172 0.23 0.24 0.5275 0.0125 0.29 0.14 0.44 0.14 0.525 0.09 0.255 0.17 0.69 0.16 0.76 1.065 0.1 0.345 0.04294
4_hjbj_19,zh i sh i m ei l e n i d e h ua m i an SP AP,0.7375 0.0325 0.27 0.21 0.16 1.45 0.11 0.3 0.14 0.25 0.11 0.21 0.17 0.3 0.17 0.01 0.49 0.13 0.43894
4_wzqad_13,SP h ai b u n eng g ou b ei van l i ang SP AP SP,0.299864 0.13 0.08 0.13 0.35 0.1 0.34 0.11 0.26 0.14 0.57 0.06 0.11 0.01 0.82 0.265 0.44919 0.189705
4_nbzdds_25,SP c ai x ve h u ei f ei x ing SP AP SP,0.394875 0.2 0.16 0.2 0.1875 0.6525 0.01 0.02 0.16 0.23 0.19 0.875 0.33 0.32 0.06412
4_hjbj_10,SP uo h u ei d ai zh e x i ao l i an SP h u ei sh ou h an x van SP AP SP,0.24288 0.08 0.3975 0.0125 0.02 0.11 0.28 0.13 0.21 0.45 0.01 0.03 0.12 0.01 0.785 0.585 0.35 0.01 0.04 0.18 0.2 0.18 0.25 0.2 0.89 0.205 0.32475 0.241043
4_nn_33,SP zh en x in d e d u ei uo h ao AP SP,0.361633 0.13 0.4 0.16 0.17 0.09 0.2 0.1 0.01 0.23 0.21 0.14 0.235 0.247 0.167347
4_nbzdds_20,SP p an x van z ai n i k an b u j i an d e AP SP,0.13 0.03 0.18 0.17 0.2775 0.0725 0.24 0.1 0.19 0.17 0.23 0.11 0.53 0.14 0.01 0.28 0.06 0.265 0.32125 0.1861
4_htdst_28,SP m eng l ie ch ong zh u ang h ou l ie l e f eng SP AP SP,0.163605 0.12 0.2875 0.0925 0.1975 0.1525 0.69 0.09 0.01 0.26 0.15 0.62 0.12 0.32 0.07 0.25 0.15 1.165 0.235 0.17487 0.13415
4_jd_25,q ve m ei b an f a u ang h u ei z ou SP AP SP,0.2 0.16 0.13 0.1675 0.0825 0.15 0.15 0.46 0.02 0.305 0.475 0.01 0.02 0.16 0.275 0.215 0.57269 0.415102
4_zgz_42,SP i ou d e ai x i ang d a v SP p ang t uo AP,0.554671 0.01 0.02 0.11 0.4275 0.2025 0.28 0.01 0.19 0.1 0.31 0.245 0.125 0.05 0.27 0.16 0.365 0.37412
4_nn_5,SP in u ei uo SP AP SP uan q van x in r en n i SP,0.511565 0.2875 0.0225 0.2475 0.4625 0.085 0.205 0.09 0.23 0.15 0.34 0.2 0.11 0.14 0.13 0.18 1.46825 0.147347
4_slsz_30,SP p SP i b ei d e sh en ing b u sh i uo AP,0.385329 0.03 0.17 0.23 0.1 0.3 0.1 0.58 0.15 0.43 1.02 0.05 0.24 0.19 0.75 0.345 0.28413
4_ckyg_9,k e uo AP b u c eng j i an g uo h ai i ang,0.11 0.2575 0.2875 0.2925 0.0725 0.29 0.2 0.33 0.11 0.05 0.35 0.06 0.12 0.17 0.37 0.03 0.56881
4_ycjh_5,b u p SP a n i k u SP,0.12 0.2 0.035 0.465 0.01 0.33 0.18 0.21 0.535 0.60856
4_dance_26,SP n i g ei SP d e ai SP,0.301202 0.02 0.25 0.11 1.775 0.185 0.04 2.16 0.275 1.497753
4_htdst_2,b u i ong k e i z uo x ie sh en m e SP,0.2 0.1975 0.0125 0.03 0.13 0.3675 0.2325 0.16 0.26 0.17 0.16 0.22 0.11 0.3 0.935 0.826469
4_wzqad_31,SP m ei uo d e r i z i AP n i b ie l ai SP u i ang SP,0.180612 0.1 0.3975 0.35 0.1125 0.15 0.19 0.16 0.15 0.54 0.3425 0.1275 0.29 0.1 0.31 0.74 2.045 0.265 0.01 0.01 0.01 0.05519
4_sh_18,SP n i zh i d ao d e AP SP uo q ve d i an zh i i j i ou sh i AP h en j i an u ang SP,0.300227 0.2 0.3 0.16 0.37 0.07 0.37 0.08 0.465 0.375 0.09 0.37 0.18 0.34 0.09 0.02 0.32 0.14 0.37 0.23 0.34 0.01 0.11 0.19 0.24 0.2775 0.1425 0.52 0.12 0.05 0.01 0.01 0.75 0.25975
