name,ph_seq,ph_dur
36_nbzdds_44,spn SP an x spn z ai n i k an b u j i an SP,0.03 0.05 0.1875 0.2025 0.2375 0.1225 0.25 0.1 0.1775 0.1725 0.16 0.13 0.47 0.19 0.01 0.29644 0.46517
36_wyy_5,SP t e b ie sh i ie l i SP,0.347256 0.13 0.2775 0.0825 0.195 0.2225 0.0125 0.59 0.13 0.63 0.21456
36_yxqc_14,sh i zh e m u i ang SP AP SP,0.24 0.1875 0.0725 0.15 0.1 0.2475 0.0225 1.485 0.495 0.45981 0.191995
36_qssymm_1,d uo sh ao l ou SP t ai i an v zh ong SP,0.16 0.04 0.17 0.15 0.07 0.39 0.04 0.2 0.37 0.02 0.26 0.1275 0.1825 0.22 0.89725
36_trhxn_16,t u r an h ao x i ang n i AP n i h u ei z ai n a l i AP SP,0.24 0.3375 0.1325 0.1975 0.2225 0.58 0.24 0.01 0.56 0.25 0.255 0.555 0.1 0.23 0.2 0.01 0.23 0.2 0.63 0.2 0.77 0.07 0.23 0.46956 0.232562
36_bllxmx_12,SP uo zh i d ao uo SP u n eng u ei l i AP SP AP AP,0.526893 0.0375 0.1625 0.1075 0.0525 0.2075 0.3225 0.12 0.38 0.05 0.01 0.01 0.46 0.16 0.885 0.125 0.205 0.1225 0.24419
36_sjmhynhhxk_13,SP g an t ong sh en sh ou AP SP g ei n i j i ou sh u r e u ang AP,0.100476 0.18 0.3 0.11 0.09 0.22 0.26 0.24 0.32 0.42 0.06 0.09 0.08 0.09 0.08 0.16 0.03 0.27 0.19 0.12 0.18 0.52 0.02 0.965 0.76356
36_yd_0,SP van ch u d e zh ong sh eng h u ei d ang z ai SP AP SP v l i SP,0.1675 0.235 0.2075 0.2475 0.0525 0.19 0.17 0.1775 0.1725 0.21 0.18 0.01 0.5925 0.1375 0.54 0.23 0.475 0.115 0.155 0.155 0.34 0.08 0.44 0.635312
36_knf_20,SP k e n eng SP uo zh u ang l e n an q i ang c ai h SP u ei h u ei t ou b a AP SP,0.274875 0.32 0.2 0.3 0.235 0.235 0.1 0.17 0.01 0.18 0.06 0.13 0.11 0.38 0.11 0.01 0.12 0.11 0.12 0.245 0.135 0.02 0.06 0.04 0.01 0.02 0.15 0.37 0.08 0.205 0.45544 0.305306
36_adgy_2,SP b u q i ou d ang q i h u ei ch ang SP zh i q i ou ai SP i SP ch ang SP,0.391633 0.11 0.08 0.1975 0.0125 0.095 0.085 0.12 0.16 0.09 0.39 0.01 0.0725 0.2075 0.675 0.345 0.23 0.02 0.2 0.01 0.22 0.84 0.51 0.25 0.04 0.23 0.5 0.314
36_sjmhynhhxk_8,c i sh i SP i ing f ei c ao zh ang ai d e r en zh eng z ai l u sh ang AP SP,0.35 0.04 0.5875 0.3875 0.145 0.01 0.08 0.13 0.09 0.2 0.03 0.13 0.03 0.33 0.07 0.08 0.12 0.1 0.11 0.08 0.13 0.17 0.08 0.17 0.22 0.22 0.29863 0.204875
36_hsgddj_36,SP u ei t ing g uo x spn x i ao d e sh eng in AP,0.578299 0.02 0.1475 0.1725 0.15 0.08 0.2925 0.1875 0.11 0.18 0.01 0.31 0.15 0.375 0.205 0.28 0.325 0.38125
36_sjmhynhhxk_26,ch uan ve r en h ai AP zh i u ei v n i SP x i ang i ong o AP,0.23 0.3375 0.1725 0.13 0.38 0.32 0.025 0.565 0.13 0.22 0.01 0.1 0.56 0.01 0.04 0.04 0.68 0.02 0.44 0.01 0.03 0.865 0.37394
36_sjmhynhhxk_6,SP i ao n i x i k an x in zh ong q ve SP k ou SP,0.60458 0.01 0.01 0.1 0.05 0.17 0.07 0.12 0.08 0.2 0.23 0.12 0.14 0.2 0.34 0.05 0.15 0.19 0.543553
36_mdlbsy_11,c ai h SP u ei b o l i q i an d e sh en ing SP,0.16 0.1 0.035 0.105 0.01 0.01 0.14 0.12 0.0575 0.0325 0.16 0.03 0.16 0.04 0.05 0.2 0.27 0.285 0.10163
36_wyy_39,SP uo SP spn i SP u ei n i AP SP,0.07 0.235 0.095 0.3575 0.2925 0.15 0.01 0.93 0.15 0.045 0.49788 0.493265
36_ydt_10,SP sh ang k ou h ai m ei v h e SP AP,0.105646 0.17 0.17 0.15 0.1275 0.1625 0.43 0.11 0.27 0.1 0.21 0.495 0.09 0.51038
36_qmnlg_16,uo SP j v j ve g eng h ao g eng spn d e ve l i ang SP,0.025 0.105 0.14 0.1375 0.1125 0.04 0.18 0.15 0.18 0.03 0.17 0.25 0.23 0.07 0.24 0.37 0.15 0.01 0.725 1.117396
36_qmnlg_0,uo k an g uo sh a SP m o x ia b ao AP SP v SP,0.055 0.135 0.16 0.08 0.03 0.27 0.54 0.18 0.06 0.07 0.26 0.23 0.09 0.37 0.12 0.07 0.53 0.27944
36_nn_26,n i sh ou zh ang d e h ou sh i g an SP,0.13 0.08 0.2 0.13 0.16 0.2475 0.0625 0.13 0.14 0.11 0.19 0.1825 0.0875 0.185 0.34378
36_trhxn_14,SP u ei sh en m e n i AP d ai uo z ou SP g uo SP z u ei n an u ang SP d e l v x ing,0.28 0.01 0.03 0.27 0.13 0.32 0.35 0.08 0.345 0.395 0.15 0.35 0.11 0.17 0.35 0.11 0.12 0.25 0.06 0.13 0.01 0.32 0.1 0.01 0.01 0.695 0.485 0.07 0.2 0.08 0.34 0.25 0.36281
36_ybkjdn_8,SP uo SP c ong q i an SP x i ang x in SP,0.14254 0.18 0.05 0.17 0.21 0.2 0.05 0.305 0.305 0.55 0.01 0.13 0.19 0.22 0.750023
36_sjmhynhhxk_2,SP ai n i m ei g e j ie j ia sh ang k ou SP,0.13 0.18 0.12 0.05 0.15 0.11 0.1 0.03 0.2 0.3 0.13 0.09 0.21 0.4 0.16 0.225 0.681219
36_wyy_14,SP j i ou s uan d uo i m i ao AP,0.53102 0.1 0.02 0.1475 0.2125 0.025 0.045 0.01 1.63 0.06 0.01 0.185 0.27144
36_mdlbsy_0,SP i ang g u ang i ou ia d e m an b u l v d i an d e c ao SP spn ing AP,0.0975 0.0125 0.145 0.105 0.01 0.1575 0.0125 0.01 0.3775 0.0625 0.17 0.11 0.21 0.06 0.17 0.06 0.15 0.07 0.01 0.19 0.05 0.245 0.285 0.28 0.21 0.06 0.26 0.34419
36_hsgddj_31,SP uo i ou zh e t ai l eng t ai q ing d e t i an x ing AP SP,0.478798 0.1575 0.0125 0.2375 0.1225 0.0975 0.1625 0.17 0.07 0.15 0.12 0.12 0.19 0.14 0.07 0.36 0.17 0.02 0.1 0.17 0.1 0.2615 0.497732
36_ydt_11,n i j i ou zh e i ang ch u ang j in uo d e x in uo SP AP SP,0.01 0.02 0.06 0.03 0.0375 0.1325 0.02 0.01 0.4375 0.1325 0.01 0.17 0.1 0.29 0.24 0.03 0.1075 0.2225 0.25 1.195 0.11 0.49494 0.491678
36_sjmhynhhxk_24,c i SP sh i AP SP i ing f ei c ao zh ang ai d e r en zh eng z ai l u sh ang SP,0.23 0.01 0.12 0.6175 0.1175 0.29 0.055 0.01 0.09 0.13 0.11 0.15 0.04 0.12 0.04 0.34 0.06 0.11 0.11 0.1 0.09 0.1 0.13 0.19 0.09 0.19 0.2 0.215 0.35681
36_yycy_17,r uo SP i q ie SP d ou i spn i an ch eng v SP AP SP,0.07 0.63 0.15 0.45 0.32 0.52 0.56 0.07 0.33 0.99 0.03 0.01 0.05 0.22 0.32 0.525 0.15 0.45644 0.347619
36_syst_21,t ou z ou l e q ing s i q ve AP l i ou zh u i AP g e n i AP,0.13 0.11 0.13 0.2075 0.0525 0.325 0.165 0.08 0.16 0.12 0.19 0.2125 0.1175 0.13 0.01 0.07 0.14 0.2 0.055 0.125 0.1 0.25 0.24 0.305 0.34563
36_sjmhynhhxk_3,SP n i ang ch eng d e ch en n i an l ie j i ou SP,0.461451 0.1 0.01 0.0975 0.1425 0.12 0.05 0.07 0.19 0.54 0.06 0.02 0.57 0.06 0.31 0.18 0.01 0.565 0.29519
36_yycy_8,SP r ang uo SP z ai i c i SP t i an m eng l i j ing x ing,0.37 0.22 0.4175 0.3175 0.385 0.15 0.33 0.23 0.29 0.525 0.335 0.1 0.02 0.34 0.05 0.28 0.47 0.12 0.26 0.54 0.29 1.76194
36_wyy_6,SP x i ang n i d ao SP u f a h u x i SP AP SP,0.274626 0.21 0.01 0.2875 0.0625 0.25 0.09 0.265 0.185 0.28 0.25 0.28 0.19 0.17 0.25 0.55 0.445 0.126 0.100726
36_qssymm_27,sh an sh an sh u ei sh u ei j i uan zh ong AP SP,0.15 0.11 0.15 0.13 0.2875 0.0125 0.03 0.13 0.01 0.08 0.19 0.52 0.4275 0.2625 0.39 0.32438 0.122358
36_trhxn_7,zh i sh eng i an l ei SP AP h ai spn SP i an b u g uo z SP AP SP i SP j i SP,0.1 0.1525 0.2575 0.58 0.01 0.02 0.25 0.6 0.155 0.635 0.08 0.01 0.035 0.425 0.01 0.02 0.14 0.2 0.23 0.19 0.01 0.08 0.12 0.04 0.105 0.055 0.25 0.68 1.105895
36_qssymm_8,SP x i ang f eng b u u en u ei h e c ong c ong SP AP SP,0.220476 0.14 0.01 0.1075 0.1425 0.23 0.05 0.52 0.02 0.01 0.02 0.13 0.18 0.1475 0.1725 0.08 0.17 0.52 0.14 0.5305 0.301633
36_gddzh_4,zh en l i AP SP t eng k ong l e g u SP j i AP SP d e h uan j SP,0.26 0.6375 0.2025 0.635 0.24 0.505 0.11 0.1225 0.1775 0.1 0.13 0.12 0.18 0.495 0.065 0.32 0.775 0.215 0.78 0.01 0.17 0.27 0.37 1.445 0.25644
36_la_25,SP n a sh i h ou uo m en d ou t ai n i an sh ao AP SP,0.390113 0.1 0.1 0.16 0.01 0.17 0.1775 0.12 0.1125 0.16 0.05 0.09 0.18 0.32 0.1 0.02 0.17 0.24 0.685 0.49481 0.289501
36_knf_12,SP d uan SP d i ao d e x i an SP AP SP n eng f ou ch e SP spn o z i f u d e j i an SP,0.109048 0.11 0.155 0.055 0.08 0.01 0.1875 0.0825 0.06 0.26 0.01 0.69 0.345 0.46 0.045 0.13 0.13 0.14 0.04 0.22 0.145 0.125 0.03 0.2775 0.1625 0.05 0.22 0.16 0.07 0.29 0.23 0.04 0.585 0.575251
36_hsgddj_13,zh i d ao n a SP i t i an SP,0.15 0.1475 0.1325 0.5175 0.0425 0.275 0.115 0.325 0.265 0.02 1.31 0.34556
36_trhxn_24,t u r an m o SP h u d e AP SP i an j ing SP,0.18 0.2875 0.1325 0.2475 0.2025 0.365 0.335 0.17 0.73 0.04 0.355 0.48 0.045 0.01 0.59 0.23 0.98 0.98231
36_ybkjdn_10,zh i u ei uo SP b ei x i,0.16 0.4075 0.0125 0.3675 0.3825 0.39 0.08 0.21 0.32 1.01369
36_hsgddj_21,SP ie t ong h ai ou SP u en h ou SP,0.247596 0.1625 0.1075 0.1275 0.1425 0.03 0.395 0.105 0.02 0.19 0.17 0.195 0.483784
36_ybkjdn_25,SP zh e sh i sh ang i ou i g e u en n uan d e r en SP,0.485737 0.13 0.2075 0.33 0.06 0.2225 0.39 0.02 0.22 0.24 0.18 0.3 0.01 0.02 0.18 0.23 0.06 0.07 0.19 0.34 0.36169
36_mtnh_25,SP uo c ong b u c eng sh i q v n ei x ie j i an b ang SP AP SP,0.541927 0.1175 0.1825 0.2275 0.0925 0.45 0.15 0.11 0.34 0.06 0.15 0.17 0.11 0.18 0.19 0.13 0.13 0.04 0.2 0.09 0.55 0.11 0.43575 0.11517
36_ybkjdn_7,er sh i uo zh ong v z ou d ao l e n i d e sh en spn ang SP,0.11 0.17 0.2075 0.0525 0.15 0.1875 0.0725 0.12 0.08 0.13 0.17 0.04 0.21 0.06 0.09 0.08 0.04 0.2 0.37 0.03 0.105 0.36688
36_yxqc_35,l in in l u SP d an ch e x SP i ang SP,0.19 0.2975 0.3125 0.15 0.28 0.12 0.06 0.15 0.14 0.06 1.075 0.185 0.01 0.01 0.652
36_wyy_27,x i ang n i d ao u f a h u x i SP,0.32 0.01 0.2275 0.0625 0.25 0.08 0.01 0.73 0.27 0.28 0.21 0.14 0.26 1.13 0.392417
36_yycy_26,SP uo d uo x i ang z ai j i an n i AP,0.322608 0.1275 0.0525 0.255 0.3225 0.0125 0.1075 0.1225 0.18 0.18 0.01 0.21 0.11 0.135 0.2445
36_ydt_4,x i ang d ong t i an d e SP k e SP k e SP AP,0.2875 0.0125 0.01 0.1 0.1875 0.1625 0.02 0.46 0.05 0.105 0.065 0.11 0.105 0.075 0.15 0.54 0.135 0.374
36_syst_23,h ao d e h spn d e AP d ou sh i SP f eng j ing SP AP SP,0.14 0.1 0.09 0.1375 0.1325 0.1475 0.1025 0.195 0.495 0.07 0.05 0.19 0.03 0.07 0.22 0.38 0.28 0.765 0.13 0.31531 0.347302
36_trhxn_23,SP t u r an h ao x i ang n i AP t u r an f eng l i d e h u ei i AP,0.237687 0.25 0.3175 0.1125 0.2275 0.1425 0.66 0.93 0.01 0.06 0.06 0.29 0.48 0.14 0.38 0.05 0.27 0.18 0.4 0.03 0.19 0.04 0.215 0.215 0.01 0.42 0.38 0.48281
36_ydt_13,sh i n i r ang uo x i ang i ao m ei t i an u ei n i x ie i sh ou q ing g e AP SP,0.2 0.2475 0.0625 0.12 0.11 0.2275 0.1125 0.45 0.02 0.17 0.01 0.02 0.14 0.1725 0.1475 0.01 0.37 0.01 0.02 0.15 0.09 0.2 0.26 0.1 0.19 0.1 0.2 0.19 0.1 0.07 0.30437 0.178798
36_trhxn_5,SP b u spn SP n a sh i b ei sh ang d e SP k u SP q i SP AP SP,0.352313 0.22 0.3675 0.4875 0.285 0.13 0.23 0.21 0.22 0.18 0.25 0.21 0.33 0.06 0.145 0.045 0.17 0.545 0.045 0.52 0.73 0.135 0.47575 0.412154
36_hsgddj_11,SP ai d u spn SP i SP x ia d e z ao x ing SP,0.07 0.14 0.18 0.01 0.09 0.1 0.01 0.1 0.2 0.19 0.05 0.15 0.16 0.275 0.285 0.365 0.662498
36_sjmhynhhxk_5,z en m e l ei sh u ei h ai ou er sh i sh ou SP,0.16 0.06 0.15 0.1 0.11 0.14 0.2 0.01 0.2 0.14 0.2 0.41 0.12 0.25 0.16 0.29 0.43 1.066956
36_qssymm_17,t i an ia AP h e ch u SP AP sh i g u ei h ong SP,0.13 0.02 0.4075 0.2275 0.375 0.12 0.22 0.24 1.445 0.12 0.545 0.29 0.01 0.45 0.01 0.29 0.17 1.29 0.65244
36_wyy_32,uo AP spn i SP u ei n i SP AP,0.01 0.1175 0.31 0.4725 0.2 0.01 0.54 0.12 0.535 0.12 0.60688
36_nbzdds_41,SP z ai x in l i q ing x i AP SP,0.384943 0.18 0.4375 0.2325 0.3 0.07 0.37 0.31 0.6725 0.3275 0.575 0.37956 0.252744
36_mtnh_30,SP ve m ei h ao SP ve h ai SP spn a d e d ao SP,0.07 0.1775 0.1425 0.4275 0.1925 0.575 0.675 0.07 0.21 0.185 0.115 0.03 0.15 0.12 0.25 0.15 0.49 0.567927
36_wyy_8,SP ch ao n i k u ang b en q v SP AP SP,0.316281 0.19 0.3275 0.0425 0.26 0.15 0.02 0.23 0.05 0.22 0.23 0.44 0.255 0.44106 0.212177
36_ybkjdn_20,SP s uo i SP uo k ai sh i x i ang u ang zh e spn f ang SP,0.214354 0.16 0.02 0.01 0.25 0.1725 0.1075 0.12 0.16 0.05 0.35 0.01 0.29 0.01 0.02 0.15 0.2 0.31 0.19 0.275 0.4655
36_sjmhynhhxk_20,ch uan ve r en h ai SP AP zh i u ei v n i SP x i ang i ong o AP SP,0.24 0.4875 0.0625 0.04 0.4775 0.1825 0.21 0.09 0.37 0.13 0.08 0.01 0.24 0.46 0.07 0.02 0.05 0.71 0.02 0.07 0.01 0.03 1.32 0.425 0.448685
36_qys_1,zh u ei x spn ch i l uo n i x SP i ang AP,0.18 0.02 0.0375 0.1325 0.0675 0.1825 0.3775 0.0425 0.56 0.21 0.15 0.995 0.055 0.01 0.01 0.38337
36_mtnh_15,m ing t i an n i h ao SP sh eng in d uo m i ao x i ao SP,0.1 0.1375 0.1725 0.02 0.1575 0.1725 0.41 0.21 0.64 0.41 0.17 0.44 0.11 0.04 0.22 0.1 0.01 0.15 0.71 0.01 0.085 0.573941
36_wyy_34,SP u ang j i uo x ing m ing SP AP SP,0.30517 0.02 0.1475 0.1325 0.2975 0.1375 0.245 0.35 0.07 0.585 0.195 0.37712 0.232018
36_knf_25,SP k e n eng uo j i an l e h u ang SP h e c ai h u ei s i SP x in b a AP SP,0.37932 0.14 0.11 0.13 0.2375 0.1275 0.145 0.01 0.19 0.05 0.07 0.26 0.01 0.28 0.04 0.06 0.08 0.18 0.11 0.18 0.01 0.02 0.19 0.01 0.07 0.23 0.36 0.07 0.235 0.41206 0.118027
36_bllxmx_6,SP i b u x i ao x in j i ou h u ei i SP t uan z ao SP,0.344036 0.3275 0.1025 0.1775 0.3125 0.01 0.04 0.15 0.2025 0.1475 0.04 0.3 0.16 0.01 0.13 0.4 0.08 0.13 0.27 0.14 1.045 0.533248
36_yxqc_12,l in in l u SP d an ch e x i ang SP,0.17 0.2275 0.3825 0.15 0.27 0.13 0.06 0.17 0.12 0.06 0.77 0.01 0.215 0.69492
36_wyy_30,d a sh eng SP d e SP g ao s u AP SP n i SP AP SP,0.15 0.1975 0.1925 0.525 0.105 0.12 0.585 0.065 0.1 0.5 0.27 0.01 0.215 0.055 0.11 1.005 0.115 0.645 0.454982
36_mdlbsy_1,SP r en SP v z ai sh i k e q i ang b i d an z ou zh e SP sh u AP q in SP,0.451882 0.14 0.115 0.135 0.1 0.13 0.08 0.17 0.1175 0.1025 0.08 0.17 0.01 0.2 0.06 0.14 0.13 0.15 0.06 0.14 0.11 0.235 0.045 0.23 0.17 0.25 0.12 0.18587 0.187098
36_qys_6,SP n an n eng k e SP g u ei AP sh i sh ang SP,0.304172 0.14 0.1 0.11 0.09 0.16 0.285 0.055 0.1 0.02 0.29 0.33 0.25 0.045 0.295 0.595 0.579219
36_yycy_36,l u d eng x ia h u en h u ang d e j i an ing AP,0.11 0.1075 0.0925 0.2275 0.2025 0.2075 0.1625 0.02 0.24 0.17 0.01 0.32 0.05 0.19 0.19 0.01 0.08 0.225 0.33394
36_nbzdds_22,d uo d e sh i SP,0.32 0.3875 0.2025 0.16 0.37 0.465 0.686456
36_trhxn_12,SP uo m en x i ang i sh ou z u ei m ei l i d e g e q v SP,0.14 0.3375 0.0525 0.6 0.53 0.01 0.01 0.09 0.17 0.0875 0.1325 0.01 0.35 0.03 0.12 0.12 0.07 0.15 0.25 0.2 0.15 0.41 0.46 0.703786
36_ykndyw_12,SP r u g uo i ao uo SP k ai SP k ou SP,0.545669 0.07 0.1575 0.1425 0.2975 0.0225 0.28 0.34 0.08 0.15 0.31 0.08 0.13 0.155 0.28175
36_mtnh_11,SP ve m ei h ao SP ve h ai SP spn a d e d ao SP,0.218503 0.1675 0.1525 0.4575 0.1925 0.475 0.765 0.06 0.23 0.19 0.1 0.03 0.16 0.11 0.26 0.14 0.51 0.30538
36_hsgddj_34,SP zh an zh uan zh i h ou g e an t i an m ing SP,0.171655 0.16 0.38 0.13 0.15 0.17 0.56 0.17 0.14 0.16 0.4 0.41 0.17 0.02 0.33 0.27 0.335 1.075007
36_nn_19,d ou k e SP i s u ei SP b i an d e SP,0.16 0.06 0.2 0.105 0.175 0.1 0.18 0.01 0.15 0.06 0.07 0.03 0.21 0.06 0.22 0.27663
36_knf_24,SP k e n eng SP uo zh u ang l e n an q i ang c ai h u ei h u ei t ou b a AP SP,0.345692 0.26 0.3 0.2 0.315 0.185 0.1 0.17 0.01 0.18 0.06 0.19 0.06 0.38 0.1 0.01 0.12 0.12 0.11 0.15 0.01 0.03 0.3 0.01 0.03 0.14 0.3825 0.0775 0.19 0.47725 0.349365
36_qmnlg_9,SP t ing g uo ch en ai SP i an m ai ch eng b ao SP,0.421315 0.23 0.2 0.07 0.1 0.22 0.38 0.255 0.125 0.02 0.2 0.04 0.21 0.23 0.27 0.06 0.555 0.578862
36_bllxmx_15,SP j i ou zh an k ai zh eng i SP d e i zh an AP,0.404172 0.1 0.01 0.0375 0.1425 0.1075 0.0925 0.0675 0.1125 0.2175 0.4075 0.065 0.06 0.22 0.21 0.32 0.66 0.35119
36_la_33,d ou v SP uo SP u g uan AP,0.09 0.2075 0.3425 0.17 0.41 0.1 0.25 0.15 0.185 0.30094
36_mtnh_41,m ei SP i c i SP k u SP,0.12 0.18 0.1 0.16 0.22 0.35 0.07 0.16 0.445 1.005116
36_la_2,SP ai l i d ou sh i n an g uo SP,0.124195 0.2375 0.0725 0.09 0.09 0.23 0.25 0.22 0.05 0.4175 0.1125 0.315 0.474906
36_ykndyw_40,r u g uo i ao uo SP x spn z e SP,0.14 0.16 0.1 0.5775 0.0125 0.01 0.3 0.27 0.01 0.34 0.16 0.17 0.32744
36_mdlbsy_14,SP uo d ai zh e SP ai sh u q ing d e spn x ing SP,0.428458 0.1675 0.0625 0.04 0.11 0.16 0.13 0.1425 0.1875 0.095 0.175 0.2 0.05 0.2 0.27 0.27 0.26 0.473505
36_ydt_48,SP ai i ao j ing x in l ai d i ao k e AP SP,0.04 0.4275 0.0125 0.02 0.14 0.11 0.2 0.09 0.13 0.14 0.17 0.01 0.19 0.09 0.155 0.35056 0.394626
36_sjmhynhhxk_25,SP uo zh i t a f eng SP v j i an ch eng t u j ing r i m u b u sh ang AP,0.16 0.04 0.12 0.0975 0.0925 0.11 0.13 0.15 0.06 0.02 0.13 0.05 0.06 0.13 0.1 0.11 0.07 0.19 0.12 0.17 0.01 0.14 0.1 0.12 0.19 0.24 0.38 0.42525
36_syst_22,SP s u ei SP ve sh i i ch ang i ou q v u h u ei AP d e l v x ing AP,0.427982 0.14 0.01 0.13 0.07 0.1525 0.295 0.0125 0.2 0.12 0.04 0.01 0.3 0.15 0.19 0.3675 0.1625 0.01 0.0975 0.335 0.0775 0.23 0.08 0.26 0.2 0.105 0.27206
36_qssymm_15,SP spn an g uo ch u en x ia h e q i ou d ong AP,0.14 0.03 0.1575 0.0925 0.13 0.3075 0.0125 0.02 0.14 0.13 0.15 0.4 0.2 0.01 0.38 0.15 0.35 0.28831
36_yd_30,SP sh a sh a SP ai n i SP AP SP,0.422018 0.21 0.165 0.235 0.22 0.13 0.28 0.15 0.455 0.12 0.357 0.29746
36_trhxn_26,SP z u ei SP AP spn a SP spn eng i ou t u r an d e g uan x in SP AP,0.186168 0.18 0.01 0.18 0.095 0.1425 0.0425 0.405 0.375 0.05 0.4 0.02 0.2425 0.2075 0.28 0.12 0.31 0.08 0.13 0.19 0.7075 0.3425 0.67 0.17 0.61756
36_mdlbsy_17,SP x spn z ai ch u ang l ing x i ao j i ou SP spn ing h u ang d e q ing q ing,0.189093 0.2 0.1375 0.0925 0.09 0.3075 0.0125 0.01 0.07 0.0675 0.2125 0.01 0.08 0.18 0.01 0.055 0.155 0.03 0.07 0.15 0.01 0.14 0.11 0.01 0.2 0.105 0.185 0.15606
36_wyy_0,s i n i an sh i i zh ong SP h en x van d e d ong x i SP,0.2375 0.24 0.0725 0.01 0.17 0.49 0.01 0.17 0.19 0.175 0.355 0.11 0.18 0.21 0.34 0.05 0.28 0.03 0.2 0.24 0.41 0.834017
36_wyy_41,b ei f ang zh u t i an j i AP SP AP,0.18 0.1775 0.1825 0.225 0.115 0.19 0.2 0.02 0.24 0.21 0.56 0.105 0.17 0.49006
36_wyy_28,SP h en b u n eng l i j i AP SP,0.461882 0.28 0.14 0.08 0.23 0.11 0.22 0.15 0.21 0.19 0.17 0.26338 0.297596
36_qssymm_9,sh an sh an sh u ei sh u ei j i uan zh ong AP,0.15 0.11 0.13 0.13 0.2575 0.0125 0.03 0.13 0.01 0.09 0.18 0.55 0.43 0.24 0.355 0.32975
36_mtnh_7,SP uo sh en sh en SP d e d ou l i ou c ang z ai x in k an SP AP,0.09 0.1075 0.1925 0.13 0.22 0.355 0.195 0.07 0.16 0.14 0.25 0.07 0.02 0.13 0.15 0.21 0.08 0.15 0.17 0.18 0.21 0.45 0.2 0.38894
36_sjmhynhhxk_11,c SP i SP k e i AP h ao ve d ang k ong ai d e r en sh ou SP spn eng x ing g u ang AP,0.04 0.09 0.01 0.13 0.13 0.2875 0.1375 0.285 0.11 0.21 0.13 0.07 0.14 0.1 0.15 0.19 0.08 0.1 0.11 0.04 0.16 0.09 0.11 0.15 0.02 0.25 0.2 0.11 0.01 0.155 0.31494
36_mdlbsy_10,m a d e l i b u s i i AP t u r an d e x i ang n i an n i AP SP,0.14 0.1675 0.0825 0.1775 0.1025 0.2875 0.1425 0.1 0.27 0.01 0.205 0.285 0.11 0.12 0.09 0.26 0.05 0.29 0.21 0.01 0.16 0.06 0.01 0.11 0.06 0.44 0.48506 0.208912
36_yd_11,SP zh ao g u z i j i AP AP SP,0.113696 0.15 0.2175 0.1725 0.19 0.18 0.18 0.2 0.465 0.2 0.25094 0.492222
36_qssymm_23,SP m ei r en r u v SP j i an r u h ong SP AP,0.354263 0.16 0.19 0.28 0.08 0.2 0.45 1.1 0.78 0.19 0.05 0.36 0.05 0.12 0.2 2.33 0.145 0.62931
36_nn_8,sh ai SP g uo t ai i ang sh u x i d e an q spn g an SP AP,0.17 0.165 0.045 0.1 0.09 0.23 0.48 0.02 0.39 0.18 0.12 0.17 0.06 0.03 0.08 0.22 0.18 0.2025 0.0975 0.73 0.13 0.54506
36_xhn_2,l i an r i l uo SP ie SP k an z uo SP ch u en SP,0.11 0.01 0.0775 0.1525 0.1575 0.1225 0.66 0.48 0.09 0.06 0.12 0.34 0.19 0.41 0.08 0.23 0.02 1.49656 0.356417
36_nn_51,SP n i b i z i j i g eng zh ong i ao SP,0.232812 0.13 0.1725 0.1075 0.1175 0.1525 0.1375 0.1525 0.12 0.14 0.36 0.22 0.51 0.01 1.54 0.783294
36_adgy_13,SP zh i q i SP spn an n i t ing zh u l i ou zh uan d e m u g u ang SP,0.402336 0.13 0.01 0.27 0.315 0.095 0.08 0.16 0.13 0.53 0.17 0.315 0.155 0.46 0.07 0.01 0.15 0.15 0.42 0.05 0.13 0.1 0.83 1.03 0.01 0.185 0.618567
36_yycy_21,SP r ang uo SP z ai i c i SP t i an m eng l i j ing x ing AP,0.22 0.19 0.4075 0.3375 0.335 0.14 0.35 0.21 0.29 0.655 0.405 0.09 0.01 0.35 0.05 0.69 0.07 0.12 0.25 0.55 0.3 1.74 0.64563
36_syst_25,SP in u ei n i SP zh i u ei n i AP SP spn h e uo i q i AP,0.454671 0.3575 0.0125 0.02 0.15 0.28 0.05 0.14 0.33 0.01 0.02 0.15 0.205 0.185 0.09 0.08 0.16 0.04 0.37 0.22 0.31 0.22 0.44063
36_nbzdds_37,f ang r en n i AP k u q i AP SP,0.18 0.2875 0.0825 0.47 0.16 0.145 0.385 0.17 0.54 0.26 0.16 0.41081 0.434263
36_ykndyw_24,zh e sh SP i SP t i an g ang h ao SP h ei l e SP,0.18 0.13 0.22 0.05 0.01 0.07 0.17 0.02 0.52 0.07 0.19 0.2 0.23 0.53 0.14 0.2 0.13 0.82 0.74081
36_knf_13,SP x i m ie d e h uo SP n eng f SP ou sh ao g u ang c an l i ou d e n i an SP,0.481701 0.28 0.06 0.16 0.185 0.085 0.07 0.26 0.57 0.86 0.14 0.11 0.01 0.13 0.03 0.21 0.15 0.14 0.01 0.27 0.2 0.15 0.09 0.01 0.21 0.07 0.34 0.13 0.01 0.835 0.44794
36_ybkjdn_5,SP b u sh i in u ei uo t u r an d e ch eng zh ang SP,0.332653 0.17 0.04 0.17 0.3575 0.0125 0.01 0.1675 0.0825 0.19 0.08 0.11 0.13 0.06 0.05 0.22 0.27 0.13 0.225 0.61292
